DATE_TIME,TIME_NORM_GLOBAL[h],T[degc],P_ATMOS[hpa],F_BC,Q[m3/s],INTERVAL,START_TIME,T_10cm[degc],Project,Experiment,REPLICATE,Plot
2025-11-02 08:59:48.457,118.37713722222225,8.9,995.1,0.026391396794756376,0.034139420030223126,68,2025-11-02 08:43:49.078,9.6,N-Grass,CattleAcid,3,17AA
2025-11-02 09:07:48.384,118.51045027777778,8.9,995.1,0.028470253003862,0.03362142174269256,68,2025-11-02 08:59:48.457,9.6,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 09:15:49.055,118.64397,8.9,995.1,0.028110050978075833,0.03436277055186325,72,2025-11-02 09:07:48.384,9.6,N-Grass,CattleAcid,1,4AA
2025-11-02 09:31:48.742,118.9105497222222,10.0,995.2,0.018647258392602468,0.03436277055186325,71,2025-11-02 09:15:49.055,9.6,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 09:55:46.131,119.30982444444444,10.0,995.2,0.01750730178545095,0.033848190498164,69,2025-11-02 09:31:48.742,9.6,N-Grass,CattleAcid,1,11RAW
2025-11-02 10:03:46.848,119.44335694444445,10.0,995.2,0.04273104309512869,0.034139420030223126,68,2025-11-02 09:55:46.131,9.6,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 10:11:46.673,119.57664166666666,10.0,995.2,0.02686286310162504,0.033848190498164,69,2025-11-02 10:03:46.848,9.6,N-Grass,CattleAcid,2,13RAW
2025-11-02 10:19:45.532,119.70965805555556,10.0,995.2,0.0919560815058528,0.034415112959279966,67,2025-11-02 10:11:46.673,9.6,N-Grass,CattleAcid,2,14AA
2025-11-02 10:27:45.283,119.84292222222224,10.0,995.2,0.04655095488380123,0.034375863625514924,68,2025-11-02 10:19:45.532,9.6,N-Grass,CattleAcid,3,15RAW
2025-11-02 10:43:45.803,120.10973333333332,10.8,995.9,0.08348199515509785,0.034139420030223126,69,2025-11-02 10:27:45.283,9.6,N-Grass,CattleAcid,3,17AA
2025-11-02 10:51:45.444,120.24296694444443,10.8,995.9,0.07051549749476967,0.03362142174269256,69,2025-11-02 10:43:45.803,9.6,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 10:59:45.187,120.37622888888887,10.8,995.9,0.06383828328517366,0.03436277055186325,73,2025-11-02 10:51:45.444,9.6,N-Grass,CattleAcid,1,4AA
2025-11-02 11:15:45.012,120.64284694444444,10.8,995.9,0.04173132914563154,0.03436277055186325,72,2025-11-02 10:59:45.187,9.6,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 11:39:43.451,121.04241333333334,12.6,996.0,0.06543162042425088,0.033848190498164,70,2025-11-02 11:15:45.012,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-02 11:47:44.137,121.17593722222225,12.6,996.0,0.10601949750340864,0.034139420030223126,69,2025-11-02 11:39:43.451,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 11:55:44.043,121.30924444444445,12.6,996.0,0.07625974135834998,0.033848190498164,70,2025-11-02 11:47:44.137,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-02 12:03:43.042,121.44229972222222,12.6,996.0,0.09576402261225236,0.034415112959279966,68,2025-11-02 11:55:44.043,9.7,N-Grass,CattleAcid,2,14AA
2025-11-02 12:11:42.914,121.5755975,12.6,996.0,0.04735634099951286,0.034375863625514924,69,2025-11-02 12:03:43.042,9.7,N-Grass,CattleAcid,3,15RAW
2025-11-02 12:27:41.687,121.84192333333333,12.6,996.0,0.05998037816213316,0.034139420030223126,70,2025-11-02 12:11:42.914,9.7,N-Grass,CattleAcid,3,17AA
2025-11-02 12:35:41.575,121.97522555555555,12.8,996.0,0.04196151386467568,0.03362142174269256,70,2025-11-02 12:27:41.687,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 12:43:42.408,122.1087902777778,12.8,996.0,0.0497093904930274,0.03436277055186325,74,2025-11-02 12:35:41.575,9.8,N-Grass,CattleAcid,1,4AA
2025-11-02 12:59:41.438,122.3751875,12.8,996.0,0.05180046461426213,0.03436277055186325,73,2025-11-02 12:43:42.408,9.8,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 13:23:40.332,122.77488027777778,12.8,996.0,0.04086840153611867,0.033848190498164,71,2025-11-02 12:59:41.438,9.8,N-Grass,CattleAcid,1,11RAW
2025-11-02 13:31:40.573,122.90828055555556,12.2,996.3,0.07711671524740736,0.034139420030223126,70,2025-11-02 13:23:40.332,9.9,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 13:39:39.927,123.04143444444443,12.2,996.3,0.04725040068663407,0.033848190498164,71,2025-11-02 13:31:40.573,9.9,N-Grass,CattleAcid,2,13RAW
2025-11-02 13:47:39.838,123.17474305555557,12.2,996.3,0.06690024871314358,0.034415112959279966,69,2025-11-02 13:39:39.927,9.9,N-Grass,CattleAcid,2,14AA
2025-11-02 13:55:39.480,123.30797694444443,12.2,996.3,0.037286993737034056,0.034375863625514924,70,2025-11-02 13:47:39.838,9.9,N-Grass,CattleAcid,3,15RAW
2025-11-02 14:11:39.548,123.5746625,12.2,996.3,0.05630304176130714,0.034139420030223126,71,2025-11-02 13:55:39.480,9.9,N-Grass,CattleAcid,3,17AA
2025-11-02 14:19:39.782,123.70806083333332,12.2,996.3,0.03838420680002,0.03362142174269256,71,2025-11-02 14:11:39.548,9.9,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 14:27:38.411,123.84101333333334,12.2,996.3,0.042838150178535435,0.03436277055186325,75,2025-11-02 14:19:39.782,9.9,N-Grass,CattleAcid,1,4AA
2025-11-02 14:43:37.437,124.10740944444444,10.8,996.5,0.02543084639092852,0.03436277055186325,74,2025-11-02 14:27:38.411,10.1,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 15:07:38.170,124.50761305555557,10.8,996.5,0.01985876410090195,0.033848190498164,72,2025-11-02 14:43:37.437,10.1,N-Grass,CattleAcid,1,11RAW
2025-11-02 15:15:37.082,124.64064416666668,10.8,996.5,0.026693705550261616,0.034139420030223126,71,2025-11-02 15:07:38.170,10.1,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 15:23:37.605,124.77412277777778,10.8,996.5,0.017583245948359732,0.033848190498164,72,2025-11-02 15:15:37.082,10.1,N-Grass,CattleAcid,2,13RAW
2025-11-02 15:31:36.851,124.90724666666668,9.2,997.0,0.03465803130635862,0.034415112959279966,70,2025-11-02 15:23:37.605,10.1,N-Grass,CattleAcid,2,14AA
2025-11-02 15:39:35.368,125.04016805555555,9.2,997.0,0.0230507771502547,0.034375863625514924,71,2025-11-02 15:31:36.851,10.1,N-Grass,CattleAcid,3,15RAW
2025-11-02 15:55:35.818,125.30695972222222,9.2,997.0,0.034637923890667534,0.034139420030223126,72,2025-11-02 15:39:35.368,10.1,N-Grass,CattleAcid,3,17AA
2025-11-02 16:03:35.009,125.44006833333331,9.2,997.0,0.02536414169247721,0.03362142174269256,72,2025-11-02 15:55:35.818,10.1,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 16:11:34.565,125.57327833333332,9.2,997.0,0.02374214971085285,0.03436277055186325,76,2025-11-02 16:03:35.009,10.1,N-Grass,CattleAcid,1,4AA
2025-11-02 16:27:35.612,125.84023583333332,9.2,997.0,0.009915221038472276,0.03436277055186325,75,2025-11-02 16:11:34.565,10.1,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 16:51:34.467,126.2399177777778,6.4,997.2,0.006807987951446635,0.033848190498164,73,2025-11-02 16:27:35.612,10.2,N-Grass,CattleAcid,1,11RAW
2025-11-02 16:59:34.062,126.37313861111112,6.4,997.2,0.009447374167306824,0.034139420030223126,72,2025-11-02 16:51:34.467,10.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 17:07:34.841,126.50668833333332,6.4,997.2,0.004893836799639486,0.033848190498164,73,2025-11-02 16:59:34.062,10.2,N-Grass,CattleAcid,2,13RAW
2025-11-02 17:15:33.648,126.63969027777776,6.4,997.2,0.014968161575381767,0.034415112959279966,71,2025-11-02 17:07:34.841,10.2,N-Grass,CattleAcid,2,14AA
2025-11-02 17:23:33.434,126.77296416666664,6.4,997.2,0.00794421728895502,0.034375863625514924,72,2025-11-02 17:15:33.648,10.2,N-Grass,CattleAcid,3,15RAW
2025-11-02 17:39:33.144,127.03955027777778,5.0,997.3,0.007938796170321404,0.034139420030223126,73,2025-11-02 17:23:33.434,10.1,N-Grass,CattleAcid,3,17AA
2025-11-02 17:47:32.256,127.17263694444443,5.0,997.3,0.010034999251601206,0.03362142174269256,73,2025-11-02 17:39:33.144,10.1,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 17:55:32.221,127.30596055555556,5.0,997.3,0.008154501839768454,0.03436277055186325,77,2025-11-02 17:47:32.256,10.1,N-Grass,CattleAcid,1,4AA
2025-11-02 18:11:31.411,127.57240222222222,5.0,997.3,0.00478954076244346,0.03436277055186325,76,2025-11-02 17:55:32.221,10.1,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 18:35:30.707,127.97220666666666,5.8,997.6,0.004299306054171288,0.033848190498164,74,2025-11-02 18:11:31.411,10.0,N-Grass,CattleAcid,1,11RAW
2025-11-02 18:43:31.115,128.10565333333335,5.8,997.6,0.006679895330321967,0.034139420030223126,73,2025-11-02 18:35:30.707,10.0,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 18:51:30.611,128.23884666666666,5.8,997.6,0.0037929354224629816,0.033848190498164,74,2025-11-02 18:43:31.115,10.0,N-Grass,CattleAcid,2,13RAW
2025-11-02 18:59:29.867,128.37197333333333,5.8,997.6,0.008756604165122082,0.034415112959279966,72,2025-11-02 18:51:30.611,10.0,N-Grass,CattleAcid,2,14AA
2025-11-02 19:07:30.226,128.50540638888887,5.8,997.6,0.005229794386956014,0.034375863625514924,73,2025-11-02 18:59:29.867,10.0,N-Grass,CattleAcid,3,15RAW
2025-11-02 19:23:28.298,128.7715375,5.8,997.6,0.006074307171589519,0.034139420030223126,74,2025-11-02 19:07:30.226,10.0,N-Grass,CattleAcid,3,17AA
2025-11-02 19:31:28.693,128.90498055555554,6.4,997.7,0.008717022404739119,0.03362142174269256,74,2025-11-02 19:23:28.298,9.9,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 19:39:28.846,129.03835638888887,6.4,997.7,0.007563856140860576,0.03436277055186325,78,2025-11-02 19:31:28.693,9.9,N-Grass,CattleAcid,1,4AA
2025-11-02 19:55:28.197,129.3048427777778,6.4,997.7,0.0035305400061427217,0.03436277055186325,77,2025-11-02 19:39:28.846,9.9,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 20:19:27.141,129.70454944444444,6.4,997.7,0.003155121940984209,0.033848190498164,75,2025-11-02 19:55:28.197,9.9,N-Grass,CattleAcid,1,11RAW
2025-11-02 20:27:27.855,129.8380811111111,6.4,997.7,0.004357260681128936,0.034139420030223126,74,2025-11-02 20:19:27.141,9.9,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 20:35:27.563,129.97133333333332,7.2,998.1,0.0024901072022473244,0.033848190498164,75,2025-11-02 20:27:27.855,9.8,N-Grass,CattleAcid,2,13RAW
2025-11-02 20:43:26.801,130.104455,7.2,998.1,0.005960946077976952,0.034415112959279966,73,2025-11-02 20:35:27.563,9.8,N-Grass,CattleAcid,2,14AA
2025-11-02 20:51:26.525,130.23771166666666,7.2,998.1,0.0035569522968802447,0.034375863625514924,74,2025-11-02 20:43:26.801,9.8,N-Grass,CattleAcid,3,15RAW
2025-11-02 21:07:26.842,130.5044663888889,7.2,998.1,0.004645549751699362,0.034139420030223126,75,2025-11-02 20:51:26.525,9.8,N-Grass,CattleAcid,3,17AA
2025-11-02 21:15:26.167,130.63761222222223,7.2,998.1,0.0071179356685304816,0.03362142174269256,75,2025-11-02 21:07:26.842,9.8,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 21:23:25.977,130.77089277777776,7.2,998.1,0.005817682624250642,0.03436277055186325,79,2025-11-02 21:15:26.167,9.8,N-Grass,CattleAcid,1,4AA
2025-11-02 21:39:25.157,131.03733166666666,6.7,998.2,0.003646544821950428,0.03436277055186325,78,2025-11-02 21:23:25.977,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 22:03:24.223,131.43707222222224,6.7,998.2,0.0030896110500990967,0.033848190498164,76,2025-11-02 21:39:25.157,9.7,N-Grass,CattleAcid,1,11RAW
2025-11-02 22:11:24.003,131.57034444444443,6.7,998.2,0.0047908205913275445,0.034139420030223126,75,2025-11-02 22:03:24.223,9.7,N-Grass,CattleAcid,2,12H2SO4
2025-11-02 22:19:24.134,131.70371416666666,6.7,998.2,0.00300452365928374,0.033848190498164,76,2025-11-02 22:11:24.003,9.7,N-Grass,CattleAcid,2,13RAW
2025-11-02 22:27:23.832,131.83696361111112,6.7,998.2,0.008510910800813768,0.034415112959279966,74,2025-11-02 22:19:24.134,9.7,N-Grass,CattleAcid,2,14AA
2025-11-02 22:35:23.783,131.97028333333333,6.6,998.1,0.00384935777423107,0.034375863625514924,75,2025-11-02 22:27:23.832,9.7,N-Grass,CattleAcid,3,15RAW
2025-11-02 22:51:21.982,132.2364497222222,6.6,998.1,0.004269605160247156,0.034139420030223126,76,2025-11-02 22:35:23.783,9.7,N-Grass,CattleAcid,3,17AA
2025-11-02 22:59:22.703,132.36998333333332,6.6,998.1,0.007423747370183611,0.03362142174269256,76,2025-11-02 22:51:21.982,9.7,N-Grass,CattleAcid,3,18H2SO4
2025-11-02 23:07:22.404,132.5032336111111,6.6,998.1,0.006223782846050832,0.03436277055186325,80,2025-11-02 22:59:22.703,9.7,N-Grass,CattleAcid,1,4AA
2025-11-02 23:23:21.332,132.76960250000002,6.6,998.1,0.0034490324864637325,0.03436277055186325,79,2025-11-02 23:07:22.404,9.7,N-Grass,CattleAcid,1,8H2SO4
2025-11-02 23:47:21.223,133.16957222222223,6.8,998.0,0.0030092634981905906,0.033848190498164,77,2025-11-02 23:23:21.332,9.6,N-Grass,CattleAcid,1,11RAW
2025-11-02 23:55:21.433,133.30296388888888,6.8,998.0,0.005226226476026023,0.034139420030223126,76,2025-11-02 23:47:21.223,9.6,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 00:03:20.621,133.43607166666666,6.8,998.0,0.00337787946486346,0.033848190498164,77,2025-11-02 23:55:21.433,9.6,N-Grass,CattleAcid,2,13RAW
2025-11-03 00:11:20.487,133.5693677777778,6.8,998.0,0.009406390833956717,0.034415112959279966,75,2025-11-03 00:03:20.621,9.6,N-Grass,CattleAcid,2,14AA
2025-11-03 00:19:20.516,133.70270916666666,6.8,998.0,0.003942946464960424,0.034375863625514924,76,2025-11-03 00:11:20.487,9.6,N-Grass,CattleAcid,3,15RAW
2025-11-03 00:35:19.312,133.96904138888888,6.9,998.1,0.006312568013582574,0.034139420030223126,77,2025-11-03 00:19:20.516,9.5,N-Grass,CattleAcid,3,17AA
2025-11-03 00:43:19.243,134.10235555555556,6.9,998.1,0.00939339551003382,0.03362142174269256,77,2025-11-03 00:35:19.312,9.5,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 00:51:19.289,134.23570166666667,6.9,998.1,0.007109588278870333,0.03436277055186325,81,2025-11-03 00:43:19.243,9.5,N-Grass,CattleAcid,1,4AA
2025-11-03 01:07:19.210,134.5023463888889,6.9,998.1,0.004109941067727425,0.03436277055186325,80,2025-11-03 00:51:19.289,9.5,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 01:31:17.467,134.90186222222223,6.7,998.2,0.004340116081475633,0.033848190498164,78,2025-11-03 01:07:19.210,9.5,N-Grass,CattleAcid,1,11RAW
2025-11-03 01:39:17.559,135.0352211111111,6.7,998.2,0.006882034517250939,0.034139420030223126,77,2025-11-03 01:31:17.467,9.5,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 01:47:17.765,135.16861166666666,6.7,998.2,0.0042585146785722805,0.033848190498164,78,2025-11-03 01:39:17.559,9.5,N-Grass,CattleAcid,2,13RAW
2025-11-03 01:55:16.999,135.30173222222223,6.7,998.2,0.011569309623366043,0.034415112959279966,76,2025-11-03 01:47:17.765,9.5,N-Grass,CattleAcid,2,14AA
2025-11-03 02:03:17.114,135.4350975,6.7,998.2,0.004556856042925388,0.034375863625514924,77,2025-11-03 01:55:16.999,9.5,N-Grass,CattleAcid,3,15RAW
2025-11-03 02:19:16.118,135.70148749999998,6.7,998.2,0.006568135171767588,0.034139420030223126,78,2025-11-03 02:03:17.114,9.5,N-Grass,CattleAcid,3,17AA
2025-11-03 02:27:14.950,135.83449638888888,6.7,998.2,0.010777546462297142,0.03362142174269256,78,2025-11-03 02:19:16.118,9.5,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 02:35:15.822,135.96807194444446,6.7,998.2,0.00863991696707023,0.03436277055186325,82,2025-11-03 02:27:14.950,9.5,N-Grass,CattleAcid,1,4AA
2025-11-03 02:51:14.342,136.2343275,6.7,998.2,0.004932052289411017,0.03436277055186325,81,2025-11-03 02:35:15.822,9.5,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 03:15:14.124,136.63426694444445,6.7,998.2,0.004816837320541396,0.033848190498164,79,2025-11-03 02:51:14.342,9.5,N-Grass,CattleAcid,1,11RAW
2025-11-03 03:23:13.750,136.7674963888889,6.7,998.2,0.008547259965916081,0.034139420030223126,78,2025-11-03 03:15:14.124,9.5,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 03:31:13.989,136.9008961111111,6.1,998.3,0.006032740401557193,0.033848190498164,79,2025-11-03 03:23:13.750,9.4,N-Grass,CattleAcid,2,13RAW
2025-11-03 03:39:13.625,137.03412833333334,6.1,998.3,0.014420950589306956,0.034415112959279966,77,2025-11-03 03:31:13.989,9.4,N-Grass,CattleAcid,2,14AA
2025-11-03 03:47:13.046,137.16730083333334,6.1,998.3,0.005402632568516116,0.034375863625514924,78,2025-11-03 03:39:13.625,9.4,N-Grass,CattleAcid,3,15RAW
2025-11-03 04:03:12.506,137.4338175,6.1,998.3,0.005460862736046769,0.034139420030223126,79,2025-11-03 03:47:13.046,9.4,N-Grass,CattleAcid,3,17AA
2025-11-03 04:11:12.229,137.5670738888889,6.1,998.3,0.010076208561487972,0.03362142174269256,79,2025-11-03 04:03:12.506,9.4,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 04:19:11.789,137.700285,6.1,998.3,0.007858349897880227,0.03436277055186325,83,2025-11-03 04:11:12.229,9.4,N-Grass,CattleAcid,1,4AA
2025-11-03 04:35:12.411,137.96712444444444,6.5,998.6,0.004137033845539648,0.03436277055186325,82,2025-11-03 04:19:11.789,9.4,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 04:59:11.382,138.36683861111112,6.5,998.6,0.0032446833677351327,0.033848190498164,80,2025-11-03 04:35:12.411,9.4,N-Grass,CattleAcid,1,11RAW
2025-11-03 05:07:11.177,138.500115,6.5,998.6,0.005965627075500983,0.034139420030223126,79,2025-11-03 04:59:11.382,9.4,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 05:15:10.721,138.63332166666666,6.5,998.6,0.0044192411014280595,0.033848190498164,80,2025-11-03 05:07:11.177,9.4,N-Grass,CattleAcid,2,13RAW
2025-11-03 05:23:09.908,138.76642916666668,6.5,998.6,0.010731209657655826,0.034415112959279966,78,2025-11-03 05:15:10.721,9.4,N-Grass,CattleAcid,2,14AA
2025-11-03 05:31:09.288,138.89959027777778,6.6,999.1,0.004476816384925237,0.034375863625514924,79,2025-11-03 05:23:09.908,9.3,N-Grass,CattleAcid,3,15RAW
2025-11-03 05:47:08.895,139.16614777777778,6.6,999.1,0.006791265828589689,0.034139420030223126,80,2025-11-03 05:31:09.288,9.3,N-Grass,CattleAcid,3,17AA
2025-11-03 05:55:09.223,139.29957222222222,6.6,999.1,0.011820646196811682,0.03362142174269256,80,2025-11-03 05:47:08.895,9.3,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 06:03:09.335,139.43293666666665,6.6,999.1,0.01009715352965178,0.03436277055186325,84,2025-11-03 05:55:09.223,9.3,N-Grass,CattleAcid,1,4AA
2025-11-03 06:19:08.361,139.69933277777778,6.6,999.1,0.0056031087036652934,0.03436277055186325,83,2025-11-03 06:03:09.335,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 06:43:07.589,140.09911833333334,5.3,999.4,0.004701264360788009,0.033848190498164,81,2025-11-03 06:19:08.361,9.3,N-Grass,CattleAcid,1,11RAW
2025-11-03 06:51:08.796,140.23278694444446,5.3,999.4,0.007613586159887255,0.034139420030223126,80,2025-11-03 06:43:07.589,9.3,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 07:07:07.542,140.49910527777777,5.3,999.4,0.013849885968641508,0.034415112959279966,79,2025-11-03 06:51:08.796,9.3,N-Grass,CattleAcid,2,14AA
2025-11-03 07:15:06.354,140.6321086111111,5.3,999.4,0.005145972066301006,0.034375863625514924,80,2025-11-03 07:07:07.542,9.3,N-Grass,CattleAcid,3,15RAW
2025-11-03 07:31:06.803,140.8989,6.0,999.8,0.004264515790696837,0.034139420030223126,81,2025-11-03 07:15:06.354,9.2,N-Grass,CattleAcid,3,17AA
2025-11-03 07:39:05.444,141.03185583333334,6.0,999.8,0.008140225867045702,0.03362142174269256,81,2025-11-03 07:31:06.803,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 07:47:05.243,141.16513333333333,6.0,999.8,0.0067058860667897745,0.03436277055186325,85,2025-11-03 07:39:05.444,9.2,N-Grass,CattleAcid,1,4AA
2025-11-03 08:03:04.753,141.4316638888889,6.0,999.8,0.004525705917625489,0.03436277055186325,84,2025-11-03 07:47:05.243,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 08:27:05.046,141.83174527777777,6.0,999.8,0.009177920009204418,0.033848190498164,82,2025-11-03 08:03:04.753,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-03 08:35:04.309,141.9648738888889,7.9,1000.5,0.017601238489421654,0.034139420030223126,81,2025-11-03 08:27:05.046,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 08:43:04.137,142.09815944444443,7.9,1000.5,0.014265419401292058,0.033848190498164,81,2025-11-03 08:35:04.309,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-03 08:51:04.594,142.23161972222223,7.9,1000.5,0.021227876306896425,0.034415112959279966,80,2025-11-03 08:43:04.137,9.2,N-Grass,CattleAcid,2,14AA
2025-11-03 08:59:03.680,142.36469916666667,7.9,1000.5,0.014056783258798259,0.034375863625514924,81,2025-11-03 08:51:04.594,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-03 09:15:03.391,142.63128555555556,7.9,1000.5,0.029559896850866255,0.034139420030223126,82,2025-11-03 08:59:03.680,9.2,N-Grass,CattleAcid,3,17AA
2025-11-03 09:23:02.101,142.76426055555555,7.9,1000.5,0.04338504365241356,0.03362142174269256,82,2025-11-03 09:15:03.391,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 09:31:01.815,142.89751444444445,9.3,1000.4,0.03919310728814063,0.03436277055186325,86,2025-11-03 09:23:02.101,9.2,N-Grass,CattleAcid,1,4AA
2025-11-03 09:47:01.371,143.16405777777777,9.3,1000.4,0.03889899108522787,0.03436277055186325,85,2025-11-03 09:31:01.815,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 10:11:01.151,143.56399666666667,9.3,1000.4,0.029766812136575206,0.033848190498164,83,2025-11-03 09:47:01.371,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-03 10:19:00.927,143.69726777777777,9.3,1000.4,0.04490411454959375,0.034139420030223126,82,2025-11-03 10:11:01.151,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 10:27:00.657,143.8305261111111,9.3,1000.4,0.04875048534187499,0.033848190498164,82,2025-11-03 10:19:00.927,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-03 10:35:00.266,143.96375083333334,10.4,1000.5,0.054896587270178494,0.034415112959279966,81,2025-11-03 10:27:00.657,9.2,N-Grass,CattleAcid,2,14AA
2025-11-03 10:42:59.979,144.09700444444445,10.4,1000.5,0.03671421714450482,0.034375863625514924,82,2025-11-03 10:35:00.266,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-03 10:58:59.431,144.36351888888888,10.4,1000.5,0.04411676511100903,0.034139420030223126,83,2025-11-03 10:42:59.979,9.2,N-Grass,CattleAcid,3,17AA
2025-11-03 11:06:59.502,144.49687194444445,10.4,1000.5,0.039320044262067956,0.03362142174269256,83,2025-11-03 10:58:59.431,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 11:14:59.433,144.6301861111111,10.4,1000.5,0.04937605060883452,0.03436277055186325,87,2025-11-03 11:06:59.502,9.2,N-Grass,CattleAcid,1,4AA
2025-11-03 11:30:58.280,144.8965325,10.5,1000.2,0.03639721887996818,0.03436277055186325,86,2025-11-03 11:14:59.433,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 11:54:57.776,145.2963925,10.5,1000.2,0.038601840371344356,0.033848190498164,84,2025-11-03 11:30:58.280,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-03 12:02:56.737,145.42943722222222,10.5,1000.2,0.03963735409273479,0.034139420030223126,83,2025-11-03 11:54:57.776,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 12:10:56.450,145.5626908333333,10.5,1000.2,0.03486600289689453,0.033848190498164,83,2025-11-03 12:02:56.737,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-03 12:18:56.357,145.69599833333334,10.5,1000.2,0.0418775850012539,0.034415112959279966,82,2025-11-03 12:10:56.450,9.2,N-Grass,CattleAcid,2,14AA
2025-11-03 12:26:56.772,145.82944694444444,10.5,1000.2,0.03033640638736001,0.034375863625514924,83,2025-11-03 12:18:56.357,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-03 12:42:55.859,146.09586000000002,10.6,999.7,0.047110622343766964,0.034139420030223126,84,2025-11-03 12:26:56.772,9.3,N-Grass,CattleAcid,3,17AA
2025-11-03 12:50:55.690,146.2291463888889,10.6,999.7,0.03817845433859791,0.03362142174269256,84,2025-11-03 12:42:55.859,9.3,N-Grass,CattleAcid,3,18H2SO4
2025-11-03 12:58:56.306,146.3626508333333,10.6,999.7,0.042939181329276904,0.03436277055186325,88,2025-11-03 12:50:55.690,9.3,N-Grass,CattleAcid,1,4AA
2025-11-03 13:14:55.282,146.62903305555554,10.6,999.7,0.021486314345560618,0.03436277055186325,87,2025-11-03 12:58:56.306,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-11-03 13:38:54.190,147.02872972222224,10.1,999.4,0.025961787269344904,0.033848190498164,85,2025-11-03 13:14:55.282,9.4,N-Grass,CattleAcid,1,11RAW
2025-11-03 13:46:53.979,147.16200444444445,10.1,999.4,0.02278889310710577,0.034139420030223126,84,2025-11-03 13:38:54.190,9.4,N-Grass,CattleAcid,2,12H2SO4
2025-11-03 13:54:53.664,147.29525027777777,10.1,999.4,0.020259701101722243,0.033848190498164,84,2025-11-03 13:46:53.979,9.4,N-Grass,CattleAcid,2,13RAW
2025-11-03 14:02:53.325,147.42848944444447,10.1,999.4,0.02777338451160555,0.034415112959279966,83,2025-11-03 13:54:53.664,9.4,N-Grass,CattleAcid,2,14AA
2025-11-03 14:10:52.546,147.5616063888889,10.1,999.4,0.01862346693411936,0.034375863625514924,84,2025-11-03 14:02:53.325,9.4,N-Grass,CattleAcid,3,15RAW
2025-11-03 14:26:53.536,147.82854805555556,10.1,999.4,0.01754842059855785,0.034139420030223126,85,2025-11-03 14:10:52.546,9.4,N-Grass,CattleAcid,3,17AA
2025-11-03 14:34:52.121,147.96148833333334,9.6,998.8,0.017746845922509802,0.03362142174269256,85,2025-11-03 14:26:53.536,9.5,N-Grass,CattleAcid,3,18H2SO4
